time,lat,long,depth,mag,ms
2009-03-22T12:41:03.490Z,60.49633333333333,-152.79233333333335,2.8,0.1,1237725663490
2009-03-22T12:41:13.770Z,60.48166666666667,-152.76616666666666,0.02,0.1,1237725673770
2009-03-22T12:52:56.160Z,60.48616666666667,-152.77233333333334,1.84,0.1,1237726376160
2009-03-22T12:54:08.550Z,60.4805,-152.784,-2.77,0,1237726448550
2009-03-22T13:16:47.030Z,60.47666666666667,-152.76266666666666,1.08,0.1,1237727807030
2009-03-22T13:21:04.970Z,60.49016666666667,-152.75766666666667,3.49,0.1,1237728064970
2009-03-22T13:29:55.120Z,60.4995,-152.7655,0.73,0.1,1237728595120
2009-03-22T13:36:02.140Z,60.486333333333334,-152.7625,-3,0.1,1237728962140
2009-03-22T13:50:10.550Z,60.4805,-152.76416666666665,0.56,0.1,1237729810550
2009-03-22T13:57:32.960Z,60.48983333333334,-152.7555,-1.09,0.1,1237730252960
2009-03-22T14:12:22.560Z,60.487,-152.774,0.74,0.1,1237731142560
2009-03-22T14:28:09.390Z,60.50216666666667,-152.765,-1.73,0,1237732089390
2009-03-22T14:29:26.400Z,60.49166666666667,-152.77866666666668,1.86,0,1237732166400
2009-03-22T14:40:46.750Z,60.481,-152.76483333333334,0.55,0.1,1237732846750
2009-03-22T14:46:49.040Z,60.48166666666667,-152.764,0.24,0.1,1237733209040
2009-03-22T15:02:23.250Z,60.50666666666667,-152.76416666666665,0.77,0,1237734143250
2009-03-22T15:05:36.600Z,60.4835,-152.76516666666666,-0.02,0.1,1237734336600
2009-03-22T15:20:31.050Z,60.4825,-152.76416666666665,0.33,0.1,1237735231050
2009-03-22T15:29:04.410Z,60.484833333333334,-152.73583333333335,-1.15,0,1237735744410
2009-03-22T15:36:07.560Z,60.47933333333334,-152.7695,2.18,0,1237736167560
2009-03-22T15:37:01.500Z,60.483,-152.76983333333334,-0.19,0,1237736221500
2009-03-22T15:40:09.920Z,60.483333333333334,-152.76233333333334,0.3,0,1237736409920
2009-03-22T15:49:44.000Z,60.483,-152.76266666666666,0.1,0.1,1237736984000
2009-03-22T15:50:08.810Z,60.498333333333335,-152.76716666666667,5.1,0,1237737008810
2009-03-22T15:58:20.300Z,60.49783333333333,-152.75733333333332,-3,0.1,1237737500300
2009-03-22T16:00:52.800Z,60.4805,-152.7645,0.49,0.1,1237737652800
2009-03-22T16:08:33.320Z,60.491,-152.7645,0.75,0.1,1237738113320
2009-03-22T16:10:20.730Z,60.48866666666667,-152.7645,-0.92,0.1,1237738220730
2009-03-22T16:23:13.330Z,60.480666666666664,-152.76466666666667,0.55,0.1,1237738993330
2009-03-22T16:55:59.240Z,60.493833333333335,-152.75983333333335,0.66,0,1237740959240
2009-03-22T16:59:00.550Z,60.488,-152.76316666666668,-0.42,0,1237741140550
2009-03-22T17:06:16.730Z,60.482,-152.76433333333333,0.16,0.1,1237741576730
2009-03-22T17:08:45.350Z,60.48266666666667,-152.76383333333334,1.22,0.1,1237741725350
2009-03-22T17:10:32.910Z,60.5115,-152.7535,2.89,0,1237741832910
2009-03-22T17:14:09.910Z,60.48433333333333,-152.76866666666666,1.58,0,1237742049910
2009-03-22T17:15:18.050Z,60.483666666666664,-152.76883333333333,0.79,0.1,1237742118050
2009-03-22T17:16:14.810Z,60.489666666666665,-152.76883333333333,-0.28,0,1237742174810
2009-03-22T17:19:26.330Z,60.48016666666667,-152.7655,0.69,0,1237742366330
2009-03-22T17:22:43.480Z,60.50716666666667,-152.768,-0.56,0.1,1237742563480
2009-03-22T17:22:59.830Z,60.4935,-152.74633333333333,-2.96,0,1237742579830
2009-03-22T17:23:26.760Z,60.4895,-152.76033333333334,0.91,0.1,1237742606760
2009-03-22T17:24:35.430Z,60.48116666666667,-152.76033333333334,0.59,0.1,1237742675430
2009-03-22T17:30:58.120Z,60.491166666666665,-152.7555,4.8,0.1,1237743058120
2009-03-22T17:31:37.320Z,60.48233333333334,-152.76466666666667,0.51,0,1237743097320
2009-03-22T17:38:10.290Z,60.486333333333334,-152.77166666666668,3.11,0,1237743490290
2009-03-22T17:38:24.780Z,60.48566666666667,-152.7625,1.06,0,1237743504780
2009-03-22T17:38:51.990Z,60.4965,-152.77633333333333,3,0.1,1237743531990
2009-03-22T17:41:24.610Z,60.48916666666667,-152.7645,-1.13,0,1237743684610
2009-03-22T17:43:09.950Z,60.49966666666667,-152.7685,1.01,0.1,1237743789950
2009-03-22T17:46:04.530Z,60.4945,-152.75616666666667,-3,0,1237743964530
2009-03-22T17:51:53.270Z,60.48083333333334,-152.76466666666667,0.3,0.1,1237744313270
2009-03-22T17:52:06.430Z,60.491,-152.74983333333333,0.6,0,1237744326430
2009-03-22T17:55:13.150Z,60.49016666666667,-152.77383333333333,-0.11,0.1,1237744513150
2009-03-22T17:55:37.730Z,60.475833333333334,-152.76566666666668,1.43,0,1237744537730
2009-03-22T17:56:12.390Z,60.491166666666665,-152.76933333333332,2.68,0,1237744572390
2009-03-22T18:03:14.760Z,60.4985,-152.76066666666668,0.6,0,1237744994760
2009-03-22T18:04:37.950Z,60.49483333333333,-152.77183333333335,5.07,0.1,1237745077950
2009-03-22T18:06:22.030Z,60.49583333333333,-152.74916666666667,-2.91,0.1,1237745182030
2009-03-22T18:10:25.020Z,60.481833333333334,-152.76316666666668,0.86,0.1,1237745425020
2009-03-22T18:12:49.620Z,60.49316666666667,-152.766,0.76,0,1237745569620
2009-03-22T18:13:34.190Z,60.480333333333334,-152.7655,0.62,0,1237745614190
2009-03-22T18:14:33.370Z,60.471666666666664,-152.755,3.52,0.1,1237745673370
2009-03-22T18:16:43.840Z,60.5055,-152.77866666666668,4.47,0,1237745803840
2009-03-22T18:18:20.790Z,60.49966666666667,-152.7915,3.71,0,1237745900790
2009-03-22T18:21:05.010Z,60.48233333333334,-152.7685,2.93,0.1,1237746065010
2009-03-22T18:22:07.580Z,60.50783333333333,-152.77416666666667,5.98,0.1,1237746127580
2009-03-22T18:24:25.530Z,60.48166666666667,-152.76216666666667,0.17,0,1237746265530
2009-03-22T18:24:52.970Z,60.50033333333333,-152.7645,-0.63,0.1,1237746292970
2009-03-22T18:25:22.740Z,60.49216666666667,-152.78416666666666,-0.8,0.1,1237746322740
2009-03-22T18:26:15.730Z,60.4815,-152.76266666666666,0.98,0.1,1237746375730
2009-03-22T18:28:44.410Z,60.48866666666667,-152.766,0.77,0,1237746524410
2009-03-22T18:29:02.930Z,60.4985,-152.78533333333334,3.97,0.1,1237746542930
2009-03-22T18:29:06.280Z,60.502833333333335,-152.76433333333333,-1.72,0.1,1237746546280
2009-03-22T18:30:40.780Z,60.468,-152.7665,0.76,0,1237746640780
2009-03-22T18:32:57.510Z,60.492333333333335,-152.7665,0.69,0.1,1237746777510
2009-03-22T18:35:06.280Z,60.48883333333333,-152.7595,-3,0.1,1237746906280
2009-03-22T18:39:30.700Z,60.483333333333334,-152.763,2.19,0.1,1237747170700
2009-03-22T18:40:42.020Z,60.475,-152.77883333333332,2.69,0.1,1237747242020
2009-03-22T18:46:15.310Z,60.49183333333333,-152.77216666666666,-3,0,1237747575310
2009-03-22T18:48:52.960Z,60.48883333333333,-152.77483333333333,0.24,0.1,1237747732960
2009-03-22T18:52:02.920Z,60.508833333333335,-152.80433333333335,3.08,0,1237747922920
2009-03-22T18:55:57.160Z,60.477666666666664,-152.76316666666668,1.53,0,1237748157160
2009-03-22T19:01:05.530Z,60.48316666666667,-152.76133333333334,0.62,0.1,1237748465530
2009-03-22T19:05:34.580Z,60.47833333333333,-152.7625,0.67,0.1,1237748734580
2009-03-22T19:06:37.830Z,60.496,-152.77533333333332,-3,0.1,1237748797830
2009-03-22T19:11:22.340Z,60.48383333333334,-152.76183333333333,0.53,0,1237749082340
2009-03-22T19:11:43.370Z,60.49666666666667,-152.77233333333334,3.2,0.1,1237749103370
2009-03-22T19:14:39.460Z,60.48583333333333,-152.76416666666665,1.62,0.1,1237749279460
2009-03-22T19:21:30.390Z,60.487,-152.76633333333334,0.63,0,1237749690390
2009-03-22T19:24:33.440Z,60.4905,-152.771,-2.76,0.1,1237749873440
2009-03-22T19:29:12.440Z,60.47683333333333,-152.76883333333333,2.18,0,1237750152440
2009-03-22T19:33:58.420Z,60.496833333333335,-152.78883333333334,0.65,0,1237750438420
2009-03-22T19:54:01.630Z,60.473166666666664,-152.75983333333335,2.06,0,1237751641630
2009-03-22T20:01:28.760Z,60.49,-152.76416666666665,0.54,0,1237752088760
2009-03-22T20:05:40.940Z,60.4855,-152.7645,0.45,0,1237752340940
2009-03-22T20:06:58.130Z,60.494,-152.75716666666668,3.46,0,1237752418130
2009-03-22T20:07:56.540Z,60.490833333333335,-152.76766666666666,-3,0,1237752476540
2009-03-22T20:13:20.300Z,60.50783333333333,-152.79833333333335,2.78,0,1237752800300
2009-03-22T20:13:59.630Z,60.486,-152.776,0.94,0,1237752839630
2009-03-22T20:19:26.900Z,60.494166666666665,-152.76483333333334,2.35,0.1,1237753166900
2009-03-22T20:25:58.350Z,60.487833333333334,-152.768,2.2,0.1,1237753558350
2009-03-22T20:28:56.000Z,60.483333333333334,-152.77633333333333,1.1,0.1,1237753736000
2009-03-22T20:49:36.000Z,60.492666666666665,-152.76766666666666,1.25,0,1237754976000
2009-03-22T20:50:05.110Z,60.493833333333335,-152.76583333333335,0.65,0.1,1237755005110
2009-03-22T20:59:51.810Z,60.48016666666667,-152.768,1.4,0,1237755591810
2009-03-22T21:09:25.710Z,60.49183333333333,-152.77066666666667,0.36,0.1,1237756165710
2009-03-22T21:09:37.960Z,60.47533333333333,-152.76833333333335,5.07,0.1,1237756177960
2009-03-22T21:17:35.060Z,60.48266666666667,-152.7645,1.35,0,1237756655060
2009-03-22T21:17:58.710Z,60.48233333333334,-152.7685,1.77,0.1,1237756678710
2009-03-22T21:20:31.650Z,60.490833333333335,-152.75533333333334,4.29,0,1237756831650
2009-03-22T21:22:13.270Z,60.512166666666666,-152.76933333333332,1.92,0.1,1237756933270
2009-03-22T21:22:44.900Z,60.493833333333335,-152.75783333333334,2.85,0,1237756964900
2009-03-22T21:36:26.260Z,60.501333333333335,-152.76433333333333,-0.61,0.1,1237757786260
2009-03-22T21:36:44.950Z,60.498333333333335,-152.7785,6.23,0.1,1237757804950
2009-03-22T21:41:26.480Z,60.50633333333333,-152.76,0.55,0.1,1237758086480
2009-03-22T21:48:44.070Z,60.49516666666667,-152.7705,0.42,0,1237758524070
2009-03-22T21:58:02.500Z,60.482166666666664,-152.77566666666667,0.89,0,1237759082500
2009-03-22T22:21:56.590Z,60.491166666666665,-152.76933333333332,0.28,0,1237760516590
2009-03-22T22:24:10.060Z,60.51383333333333,-152.77883333333332,-1.7,0,1237760650060
2009-03-22T22:24:21.200Z,60.487,-152.77033333333333,0.65,0,1237760661200
2009-03-22T22:28:52.050Z,60.48883333333333,-152.77016666666665,0.26,0.1,1237760932050
2009-03-22T22:33:47.750Z,60.49,-152.76883333333333,-0.31,0.1,1237761227750
2009-03-22T22:36:36.550Z,60.495666666666665,-152.76266666666666,3.14,0,1237761396550
2009-03-22T22:37:42.190Z,60.50366666666667,-152.76533333333333,0.55,0.1,1237761462190
2009-03-22T22:40:38.930Z,60.49483333333333,-152.777,0.72,0,1237761638930
2009-03-22T22:46:39.410Z,60.492,-152.77033333333333,-3,0.1,1237761999410
2009-03-22T22:50:17.670Z,60.488166666666665,-152.76,3.85,0.1,1237762217670
2009-03-22T22:50:55.090Z,60.48683333333334,-152.771,0.54,0.1,1237762255090
2009-03-22T22:52:12.200Z,60.4775,-152.7685,1.49,0,1237762332200
2009-03-22T22:55:36.470Z,60.493833333333335,-152.7675,-3,0,1237762536470
2009-03-22T22:56:27.960Z,60.49516666666667,-152.77266666666668,-3,0,1237762587960
2009-03-22T23:02:26.790Z,60.465833333333336,-152.7655,-0.45,0,1237762946790
2009-03-22T23:05:34.520Z,60.499,-152.76916666666668,-3,0.1,1237763134520
2009-03-22T23:06:03.250Z,60.489666666666665,-152.76483333333334,0.67,0.1,1237763163250
2009-03-22T23:07:33.370Z,60.49466666666667,-152.77266666666668,-3,0,1237763253370
2009-03-22T23:15:56.980Z,60.484,-152.76716666666667,-3,0,1237763756980
2009-03-22T23:24:26.240Z,60.503,-152.78833333333333,0.61,0.1,1237764266240
2009-03-22T23:27:03.040Z,60.48833333333334,-152.768,-0.25,0.1,1237764423040
2009-03-22T23:30:07.160Z,60.48733333333333,-152.77233333333334,-0.63,0,1237764607160
2009-03-22T23:40:59.870Z,60.50216666666667,-152.7755,-3,0.1,1237765259870
2009-03-22T23:42:29.400Z,60.48983333333334,-152.7675,-2.97,0,1237765349400
2009-03-22T23:48:16.260Z,60.5075,-152.77233333333334,-1.7,0.1,1237765696260
2009-03-22T23:54:08.630Z,60.48266666666667,-152.74883333333332,-3,0,1237766048630
2009-03-22T23:58:23.040Z,60.49483333333333,-152.77316666666667,0.37,0.1,1237766303040
2009-03-23T00:02:39.370Z,60.5015,-152.775,3.04,0.1,1237766559370
2009-03-23T00:04:47.830Z,60.49333333333333,-152.78133333333332,-3,0.1,1237766687830
2009-03-23T00:13:58.020Z,60.4895,-152.77083333333334,-0.67,0.1,1237767238020
2009-03-23T00:23:22.240Z,60.507333333333335,-152.76716666666667,-2.65,0.1,1237767802240
2009-03-23T00:33:06.540Z,60.49433333333333,-152.77883333333332,-3,0,1237768386540
2009-03-23T00:35:36.300Z,60.4945,-152.77383333333333,0.79,0,1237768536300
2009-03-23T00:47:15.590Z,60.497166666666665,-152.77016666666665,0.77,0.1,1237769235590
2009-03-23T00:51:57.550Z,60.480333333333334,-152.78466666666668,-3,0.1,1237769517550
2009-03-23T00:57:20.950Z,60.48983333333334,-152.766,-3,0.1,1237769840950
2009-03-23T01:02:22.180Z,60.491166666666665,-152.77316666666667,-3,0.1,1237770142180
2009-03-23T01:06:36.460Z,60.480666666666664,-152.771,-0.57,0.1,1237770396460
2009-03-23T01:08:33.600Z,60.49033333333333,-152.77816666666666,-3,0,1237770513600
2009-03-23T01:10:41.100Z,60.49,-152.772,-3,0,1237770641100
2009-03-23T01:14:16.480Z,60.4865,-152.77433333333335,-3,0,1237770856480
2009-03-23T01:34:47.700Z,60.492666666666665,-152.77216666666666,-3,0.1,1237772087700
2009-03-23T01:35:12.570Z,60.4745,-152.7435,4.78,0,1237772112570
2009-03-23T01:46:00.360Z,60.48716666666667,-152.77216666666666,-3,0.1,1237772760360
2009-03-23T01:57:32.400Z,60.49216666666667,-152.77733333333333,0.51,0.1,1237773452400
2009-03-23T01:57:58.460Z,60.492333333333335,-152.76766666666666,1.9,0,1237773478460
2009-03-23T02:00:34.550Z,60.49033333333333,-152.7675,-3,0.1,1237773634550
2009-03-23T02:05:17.940Z,60.491,-152.7695,2.78,0,1237773917940
2009-03-23T02:07:46.120Z,60.483333333333334,-152.76616666666666,0.76,0.1,1237774066120
2009-03-23T02:08:09.540Z,60.493833333333335,-152.76416666666665,-3,0.1,1237774089540
2009-03-23T02:08:39.970Z,60.4905,-152.7695,0.02,0.1,1237774119970
2009-03-23T02:12:41.230Z,60.473166666666664,-152.73366666666666,-3,0,1237774361230
2009-03-23T02:18:13.650Z,60.488,-152.77266666666668,-3,0.1,1237774693650
2009-03-23T02:34:20.750Z,60.501,-152.73,-3,0,1237775660750
2009-03-23T02:35:48.270Z,60.48983333333334,-152.77133333333333,-0.61,0.1,1237775748270
2009-03-23T02:38:48.680Z,60.484,-152.75616666666667,0.05,0,1237775928680
2009-03-23T02:38:55.330Z,60.489666666666665,-152.772,-0.61,0,1237775935330
2009-03-23T02:39:58.400Z,60.49666666666667,-152.76266666666666,0.71,0.1,1237775998400
2009-03-23T02:43:11.380Z,60.501333333333335,-152.77616666666665,2.9,0.1,1237776191380
2009-03-23T02:45:48.440Z,60.478833333333334,-152.72483333333332,3,0,1237776348440
2009-03-23T02:47:58.090Z,60.49,-152.76266666666666,2.51,0,1237776478090
2009-03-23T02:54:58.500Z,60.49966666666667,-152.76716666666667,0.56,0.1,1237776898500
2009-03-23T02:57:20.950Z,60.48916666666667,-152.77416666666667,-0.62,0.1,1237777040950
2009-03-23T03:04:41.140Z,60.48433333333333,-152.7715,0.15,0,1237777481140
2009-03-23T03:05:06.170Z,60.4975,-152.76816666666667,-0.35,0.1,1237777506170
2009-03-23T03:09:09.390Z,60.49216666666667,-152.77183333333335,0,0.1,1237777749390
2009-03-23T03:23:26.720Z,60.4945,-152.76716666666667,0.02,0.1,1237778606720
2009-03-23T03:33:45.850Z,60.50266666666667,-152.77516666666668,-0.71,0.1,1237779225850
2009-03-23T03:35:16.440Z,60.48866666666667,-152.7965,4.16,0,1237779316440
2009-03-23T03:40:16.100Z,60.4715,-152.7605,0.12,0.1,1237779616100
2009-03-23T03:41:42.750Z,60.499,-152.7735,0.41,0.1,1237779702750
2009-03-23T03:43:59.390Z,60.49516666666667,-152.74366666666666,-3,0,1237779839390
2009-03-23T03:52:14.080Z,60.495,-152.77883333333332,-3,0,1237780334080
2009-03-23T03:53:32.180Z,60.51,-152.77716666666666,-3,0,1237780412180
2009-03-23T03:54:54.970Z,60.49,-152.76216666666667,0.67,0,1237780494970
2009-03-23T03:55:11.530Z,60.48833333333334,-152.7655,-3,0.1,1237780511530
2009-03-23T03:56:02.400Z,60.48683333333334,-152.77783333333332,-3,0.1,1237780562400
2009-03-23T03:57:24.850Z,60.51583333333333,-152.74083333333334,2.7,0,1237780644850
2009-03-23T04:00:58.750Z,60.48,-152.7685,-2.65,0.1,1237780858750
2009-03-23T04:01:21.900Z,60.50066666666667,-152.771,-1.71,0.1,1237780881900
2009-03-23T04:01:57.560Z,60.48466666666667,-152.768,0.65,0,1237780917560
2009-03-23T04:08:12.330Z,60.5005,-152.76516666666666,0.54,0.1,1237781292330
2009-03-23T04:29:15.420Z,60.49583333333333,-152.76933333333332,-2.49,0.1,1237782555420
2009-03-23T04:30:59.870Z,60.48316666666667,-152.7735,-1.73,0.1,1237782659870
2009-03-23T04:32:10.300Z,60.491,-152.7725,0.31,0,1237782730300
2009-03-23T04:34:57.810Z,60.4935,-152.77066666666667,-3,0.1,1237782897810
2009-03-23T04:36:56.190Z,60.491166666666665,-152.76733333333334,0.07,0,1237783016190
2009-03-23T04:40:51.630Z,60.493,-152.76783333333333,2.22,0.1,1237783251630
2009-03-23T04:44:02.390Z,60.4965,-152.77983333333333,-3,0,1237783442390
2009-03-23T04:55:24.370Z,60.49966666666667,-152.77,0.09,0,1237784124370
2009-03-23T05:18:07.740Z,60.476333333333336,-152.75616666666667,2.43,0,1237785487740
2009-03-23T07:59:13.390Z,60.486,-152.76716666666667,0.21,0.1,1237795153390
2009-03-23T08:00:11.920Z,60.48616666666667,-152.76883333333333,0.52,0.1,1237795211920
2009-03-25T07:42:07.380Z,60.03816666666667,-153.08283333333333,-3,0,1237966927380
2009-03-27T13:38:53.850Z,61.3375,-152.57466666666667,3.57,0.1,1238161133850
2009-03-30T01:29:41.690Z,61.31766666666667,-152.2355,-0.82,0,1238376581690
2009-03-31T04:17:39.210Z,60.47416666666667,-152.76766666666666,-3,0.1,1238473059210
2009-04-04T22:04:25.610Z,60.50083333333333,-152.746,3.79,0.1,1238882665610
2009-04-04T23:05:25.950Z,60.4985,-152.75466666666668,3.58,0,1238886325950
2009-04-05T03:09:58.250Z,60.531,-152.71566666666666,7.03,0,1238900998250
2009-04-07T15:49:57.610Z,60.5365,-152.77583333333334,4.37,0,1239119397610
2009-04-07T21:57:12.910Z,60.49883333333333,-152.75716666666668,3.36,0.1,1239141432910
2009-04-08T04:36:05.740Z,60.52433333333333,-152.85166666666666,4.65,0.1,1239165365740
2009-04-09T01:43:34.170Z,60.512,-152.71283333333332,7.45,0.1,1239241414170
2009-04-09T12:38:45.620Z,60.49816666666667,-152.69316666666666,6.57,0.1,1239280725620
2009-04-09T19:16:53.450Z,60.4945,-152.752,3.29,0.1,1239304613450
2009-04-09T19:17:46.680Z,60.49366666666667,-152.75183333333334,3.24,0,1239304666680
2009-04-09T21:22:08.670Z,60.53033333333333,-152.77266666666668,4.65,0,1239312128670
2009-04-10T01:21:19.430Z,60.5235,-152.776,4.98,0,1239326479430
2009-04-10T03:10:09.770Z,60.523,-152.7775,4.55,0,1239333009770
2009-04-10T07:09:28.240Z,59.357,-153.42516666666666,-0.21,0.1,1239347368240
2009-04-11T01:30:06.550Z,60.514833333333335,-152.7135,6.48,0.1,1239413406550
2009-04-11T20:49:33.250Z,60.51283333333333,-152.72666666666666,6.1,0,1239482973250
2009-04-12T17:49:45.000Z,60.49466666666667,-152.74366666666666,2.83,0.1,1239558585000
2009-04-12T18:01:38.740Z,60.52583333333333,-152.82416666666666,5.54,0.1,1239559298740
2009-04-14T01:21:48.140Z,60.4855,-152.7675,-3,0.1,1239672108140
2009-04-15T09:49:30.380Z,60.551833333333335,-152.78083333333333,8.49,0,1239788970380
2009-04-16T12:20:15.460Z,58.23883333333333,-155.16,1.79,0.1,1239884415460
2009-04-16T22:05:19.080Z,60.498333333333335,-152.7805,-0.43,0,1239919519080
2009-04-17T02:57:26.050Z,58.2355,-155.17516666666666,2.27,0,1239937046050
2009-04-17T03:17:26.870Z,60.4985,-152.66583333333332,6.78,0.1,1239938246870
2009-04-17T06:42:54.890Z,60.46,-152.73833333333334,-2.97,0,1239950574890
2009-04-17T08:44:39.300Z,60.49316666666667,-152.7665,-3,0.1,1239957879300
2009-04-17T11:35:19.470Z,60.48616666666667,-152.76466666666667,-3,0,1239968119470
2009-04-17T14:06:56.660Z,60.47966666666667,-152.7715,-3,0.1,1239977216660
2009-04-17T17:03:11.460Z,58.23833333333334,-155.14833333333334,-0.04,0,1239987791460
2009-04-17T19:01:57.220Z,60.49933333333333,-152.75766666666667,5.17,0,1239994917220
2009-04-18T08:05:21.600Z,60.489333333333335,-152.78683333333333,1.31,0,1240041921600
2009-04-18T16:48:34.140Z,60.485,-152.8125,2.78,0.1,1240073314140
2009-04-19T16:25:49.200Z,60.48833333333334,-152.80866666666665,2.21,0.1,1240158349200
2009-04-19T18:59:16.610Z,60.5455,-152.8195,6.42,0.1,1240167556610
2009-04-19T21:29:47.010Z,60.522666666666666,-152.794,4.86,0,1240176587010
2009-04-20T09:36:44.630Z,60.5195,-152.75316666666666,5.99,0,1240220204630
2009-04-20T15:23:01.770Z,60.51616666666666,-152.7625,2.65,0,1240240981770
2009-04-20T19:00:38.700Z,60.48316666666667,-152.75333333333333,7.53,0,1240254038700
2009-04-21T06:57:25.000Z,60.47816666666667,-152.8035,6.25,0.1,1240297045000
2009-04-21T08:25:20.470Z,60.490833333333335,-152.8035,3.4,0.1,1240302320470
2009-04-22T00:40:56.430Z,60.483666666666664,-152.707,-3,0.1,1240360856430
2009-04-22T02:02:42.180Z,60.483333333333334,-152.81083333333333,1.75,0.1,1240365762180
2009-04-22T04:27:06.560Z,60.495666666666665,-152.7975,-2.66,0.1,1240374426560
2009-04-22T06:18:20.610Z,60.506,-152.76716666666667,-2.97,0,1240381100610
2009-04-22T17:14:42.310Z,60.5125,-152.78266666666667,4.41,0.1,1240420482310
2009-04-22T21:08:01.170Z,60.503166666666665,-152.802,4.57,0,1240434481170
2009-04-23T04:15:00.810Z,60.470666666666666,-152.79516666666666,4.6,0.1,1240460100810
2009-04-23T08:53:31.370Z,60.498666666666665,-152.70216666666667,8.21,0,1240476811370
2009-04-23T08:55:32.500Z,60.48833333333334,-152.76816666666667,6.68,0,1240476932500
2009-04-23T09:48:22.410Z,60.528333333333336,-152.813,5.16,0,1240480102410
2009-04-23T20:15:56.150Z,60.507666666666665,-152.75916666666666,8.02,0,1240517756150
2009-04-23T21:35:39.940Z,60.5085,-152.74866666666668,5.57,0.1,1240522539940
2009-04-23T22:48:55.540Z,60.523833333333336,-152.71616666666668,7.22,0,1240526935540
2009-04-24T01:48:52.470Z,60.49183333333333,-152.83566666666667,5.42,0,1240537732470
2009-04-24T02:35:20.090Z,60.49583333333333,-152.8,4.63,0,1240540520090
2009-04-24T13:02:51.840Z,60.494166666666665,-152.73133333333334,8.41,0.1,1240578171840
2009-04-24T13:26:43.730Z,60.50066666666667,-152.717,6.69,0.1,1240579603730
2009-04-24T15:01:29.770Z,60.4975,-152.79333333333332,0.53,0.1,1240585289770
2009-04-25T02:15:06.330Z,60.49633333333333,-152.79433333333333,8.01,0,1240625706330
2009-04-25T09:56:59.590Z,60.486333333333334,-152.78266666666667,4.05,0.1,1240653419590
2009-04-25T10:42:03.170Z,60.51283333333333,-152.81416666666667,2.98,0.1,1240656123170
2009-04-28T13:16:15.510Z,60.48,-152.80166666666668,0.37,0,1240924575510
2009-04-28T14:55:08.340Z,60.508,-152.77516666666668,5.68,0.1,1240930508340
2009-04-28T16:11:48.160Z,60.50783333333333,-152.772,4.4,0,1240935108160
2009-04-28T19:34:50.140Z,60.4915,-152.78716666666668,3.39,0.1,1240947290140
2009-04-28T21:31:55.970Z,60.51683333333333,-152.7525,11.39,0,1240954315970
2009-04-28T22:03:52.250Z,60.4945,-152.795,3.7,0,1240956232250
2009-04-29T00:00:58.710Z,60.49666666666667,-152.813,-3,0,1240963258710
2009-04-29T01:39:31.410Z,60.5045,-152.7205,6.21,0,1240969171410
2009-04-30T02:29:06.870Z,60.516666666666666,-152.74066666666667,11.05,0.1,1241058546870
2009-04-30T05:41:49.920Z,60.04716666666667,-153.06633333333335,-2.98,0.1,1241070109920
2009-04-30T09:36:52.320Z,60.486666666666665,-152.799,7.56,0.1,1241084212320
2009-04-30T10:50:51.700Z,60.5005,-152.7845,7.29,0.1,1241088651700
2009-04-30T11:26:47.350Z,60.513666666666666,-152.74783333333335,5.59,0,1241090807350
2009-04-30T14:24:29.610Z,60.504666666666665,-152.7945,-3,0,1241101469610
2009-04-30T18:39:19.900Z,60.504666666666665,-152.70966666666666,6.8,0,1241116759900
2009-04-30T19:37:42.370Z,60.505,-152.7595,7.08,0,1241120262370
2009-04-30T20:02:28.900Z,60.5085,-152.7695,7.7,0.1,1241121748900
2009-05-01T01:39:24.390Z,60.46666666666667,-152.77866666666668,6.34,0,1241141964390
2009-05-01T04:05:09.680Z,60.491,-152.80083333333334,5.58,0.1,1241150709680
2009-05-01T15:37:35.760Z,60.498333333333335,-152.75283333333334,4.78,0,1241192255760
2009-05-01T18:07:53.910Z,60.4865,-152.80816666666666,7,0,1241201273910
2009-05-01T20:12:48.510Z,60.49516666666667,-152.78133333333332,2.83,0,1241208768510
2009-05-01T21:27:00.240Z,60.50483333333333,-152.80266666666665,3.3,0,1241213220240
2009-05-01T21:28:51.980Z,60.523666666666664,-152.73966666666666,10.07,0.1,1241213331980
2009-05-01T23:15:41.150Z,60.496833333333335,-152.80216666666666,3.66,0,1241219741150
2009-05-02T01:21:05.680Z,60.49583333333333,-152.7985,5.24,0,1241227265680
2009-05-02T02:02:26.600Z,60.495666666666665,-152.78433333333334,4.54,0.1,1241229746600
2009-05-02T03:09:15.110Z,60.4985,-152.78083333333333,3.75,0.1,1241233755110
2009-05-02T05:34:43.640Z,60.4905,-152.80083333333334,7.33,0,1241242483640
2009-05-02T07:52:33.060Z,60.498,-152.83216666666667,5.5,0.1,1241250753060
2009-05-02T09:20:13.210Z,60.504,-152.75516666666667,7.32,0,1241256013210
2009-05-02T09:36:41.330Z,60.499833333333335,-152.74283333333332,5.73,0,1241257001330
2009-05-02T12:27:14.710Z,60.49933333333333,-152.74983333333333,5.4,0.1,1241267234710
2009-05-02T19:45:29.490Z,60.497166666666665,-152.78183333333334,3.15,0,1241293529490
2009-05-03T01:05:01.080Z,60.49333333333333,-152.78616666666667,2.92,0,1241312701080
2009-05-03T01:22:35.170Z,60.49783333333333,-152.78516666666667,4.05,0.1,1241313755170
2009-05-03T09:06:19.110Z,60.4985,-152.79016666666666,3.55,0.1,1241341579110
